run,rank,model_id,model_name,x,mean,sd,n_folds,pr_auc_mean,pr_auc_sd,prevalence,legend
EXP-A2,3,M7,Soft Voting (optimized weights),0.16,0.857907,0.102142,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.17,0.849853,0.10641,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.18,0.849892,0.106241,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.19,0.847393,0.103266,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.2,0.846007,0.10106,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.21,0.843702,0.099879,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.22,0.842164,0.105035,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.23,0.842655,0.103763,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.24,0.839048,0.102184,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.25,0.836931,0.101193,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.26,0.838081,0.098573,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.27,0.838362,0.097933,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.28,0.833636,0.098627,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.29,0.829215,0.100221,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.3,0.830094,0.097614,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.31,0.829,0.094578,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.32,0.827592,0.094095,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.33,0.829155,0.096443,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.34,0.831093,0.09754,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.35,0.828591,0.098217,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.36,0.827013,0.099995,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.37,0.825487,0.097532,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.38,0.824593,0.09604,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.39,0.82475,0.097944,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.4,0.823968,0.10063,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.41,0.823436,0.101097,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.42,0.823175,0.10026,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.43,0.824645,0.101333,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.44,0.824601,0.102005,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.45,0.825148,0.101,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.46,0.823336,0.103278,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.47,0.822246,0.105258,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.48,0.823031,0.105974,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.49,0.822251,0.103623,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.5,0.820677,0.103725,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.51,0.819773,0.104428,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.52,0.818504,0.10397,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.53,0.818238,0.104346,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.54,0.816858,0.104483,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.55,0.816332,0.102405,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.56,0.816106,0.103261,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.57,0.815916,0.103774,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.58,0.815447,0.10337,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.59,0.814587,0.103032,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.6,0.813411,0.102188,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.61,0.812897,0.102781,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.62,0.810763,0.102917,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.63,0.808621,0.102371,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.64,0.806006,0.103008,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.65,0.802262,0.101381,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.66,0.800004,0.10153,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.67,0.79625,0.099738,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.68,0.793445,0.100574,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.69,0.790348,0.099795,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.7,0.787872,0.099269,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.71,0.783113,0.097991,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.72,0.774371,0.100913,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.73,0.766089,0.09979,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.74,0.759565,0.100142,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.75,0.755226,0.099696,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.76,0.746568,0.098067,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.77,0.736853,0.100835,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.78,0.724937,0.101484,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.79,0.711818,0.101466,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.8,0.699315,0.097344,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.81,0.686512,0.094431,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.82,0.670972,0.091998,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.83,0.656779,0.094316,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.84,0.640537,0.090183,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.85,0.626983,0.090592,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.86,0.614722,0.090876,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.87,0.602156,0.092849,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.88,0.592074,0.090186,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.89,0.584546,0.088694,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.9,0.572479,0.087394,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.91,0.558608,0.082215,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.92,0.541592,0.07452,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.93,0.525845,0.072583,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.94,0.515343,0.072929,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.95,0.501591,0.068932,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.96,0.486112,0.059707,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.97,0.469352,0.054148,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.98,0.455299,0.046156,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),0.99,0.438298,0.035942,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,3,M7,Soft Voting (optimized weights),1.0,0.215708,0.038405,25,0.775296605309089,0.0813263039537248,0.2052469135802469,M7 Soft Voting (optimized weights)  AP 0.775
EXP-A2,4,M8,XGBoost / LightGBM,0.0,0.96,0.2,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.01,0.936689,0.153234,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.02,0.927884,0.156828,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.03,0.896748,0.167617,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.04,0.887268,0.149032,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.05,0.892622,0.13991,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.06,0.896799,0.133881,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.07,0.896539,0.123774,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.08,0.893011,0.119008,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.09,0.88873,0.110409,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.1,0.893913,0.103542,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.11,0.891113,0.098537,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.12,0.890043,0.100962,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.13,0.8915,0.097016,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.14,0.895433,0.094418,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.15,0.892875,0.093466,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.16,0.889967,0.092405,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.17,0.884328,0.087523,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.18,0.885373,0.086593,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.19,0.886151,0.086726,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.2,0.885254,0.085118,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.21,0.883654,0.084198,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.22,0.8818,0.084647,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.23,0.877065,0.084617,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.24,0.87183,0.084576,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.25,0.871242,0.085367,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.26,0.871387,0.083979,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.27,0.868513,0.084587,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.28,0.865239,0.086646,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.29,0.862089,0.085894,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.3,0.861594,0.086031,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.31,0.860572,0.082657,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.32,0.860393,0.083559,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.33,0.856231,0.084332,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.34,0.857597,0.084432,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
