task,fold_label,model_id,kind,feature,importance,importance_std,scoring,n_repeats,n_scored_rows,computed_on,rank
binary,r0f2,M3,permutation,dwt_cD1_mean_abs,0.0035973096439148146,0.0028333124528518365,balanced_accuracy,10,644,held-out fold,20
binary,r0f2,M3,permutation,mfcc_01_mean,0.0035973096439148033,0.002866644630543444,balanced_accuracy,10,644,held-out fold,21
binary,r0f2,M3,permutation,chroma_07_std,0.0035243962323111442,0.002188857121092604,balanced_accuracy,10,644,held-out fold,22
binary,r0f2,M3,permutation,dwt_cD3_std,0.0035243962323111334,0.0027986061015215728,balanced_accuracy,10,644,held-out fold,23
binary,r0f2,M3,permutation,freq_spectral_entropy,0.003516212073865832,0.0028370005819116184,balanced_accuracy,10,644,held-out fold,24
binary,r0f2,M3,permutation,chroma_05_std,0.0034269303453715707,0.0019711894651330024,balanced_accuracy,10,644,held-out fold,25
binary,r0f2,M3,permutation,freq_bandwidth_mean,0.003418746186926258,0.002584923302687017,balanced_accuracy,10,644,held-out fold,26
binary,r0f2,M3,permutation,dwt_cD4_std,0.0030534351145038554,0.003327403773695197,balanced_accuracy,10,644,held-out fold,27
binary,r0f2,M3,permutation,time_hjorth_mobility,0.0030452509560585763,0.002658695784073181,balanced_accuracy,10,644,held-out fold,28
binary,r0f2,M3,permutation,mfcc_06_std,0.0030206984807226943,0.001702249024552317,balanced_accuracy,10,644,held-out fold,29
binary,r0f2,M3,permutation,dwt_cD2_mean_abs,0.0028257667068435576,0.002776844364634812,balanced_accuracy,10,644,held-out fold,30
binary,r0f2,M3,permutation,freq_band_power_150_250,0.0027610374536851667,0.0020624059151905546,balanced_accuracy,10,644,held-out fold,31
binary,r0f2,M3,permutation,chroma_07_mean,0.0027610374536851667,0.002396152534220347,balanced_accuracy,10,644,held-out fold,31
binary,r0f2,M3,permutation,freq_band_power_20_50,0.002671755725190861,0.0029810113266819406,balanced_accuracy,10,644,held-out fold,33
binary,r0f2,M3,permutation,freq_centroid_mean,0.002655387408300303,0.0030507520211742445,balanced_accuracy,10,644,held-out fold,34
binary,r0f2,M3,permutation,time_range,0.0025742898382513204,0.001709255496281807,balanced_accuracy,10,644,held-out fold,35
binary,r0f2,M3,permutation,time_peak_to_peak,0.0025742898382513204,0.001709255496281807,balanced_accuracy,10,644,held-out fold,35
binary,r0f2,M3,permutation,time_autocorr_peak_value,0.0025497373629154497,0.002876569931028861,balanced_accuracy,10,644,held-out fold,37
binary,r0f2,M3,permutation,dwt_cA5_mean_abs,0.0024768239513117685,0.001923240393349076,balanced_accuracy,10,644,held-out fold,38
binary,r0f2,M3,permutation,dwt_cA5_std,0.0024768239513117464,0.002382945729276866,balanced_accuracy,10,644,held-out fold,39
binary,r0f2,M3,permutation,dwt_cD4_mean_abs,0.0023793580643721836,0.002499347600304247,balanced_accuracy,10,644,held-out fold,40
binary,r0f2,M3,permutation,mfcc_08_std,0.002338437272145677,0.002427004295025935,balanced_accuracy,10,644,held-out fold,41
binary,r0f2,M3,permutation,time_mean,0.0022900763358778995,0.0018698394983077996,balanced_accuracy,10,644,held-out fold,42
binary,r0f2,M3,permutation,env_mean,0.0021762421320477786,0.002044678965296153,balanced_accuracy,10,644,held-out fold,43
binary,r0f2,M3,permutation,time_iqr,0.002111512878889399,0.005034054240568217,balanced_accuracy,10,644,held-out fold,44
binary,r0f2,M3,permutation,freq_rolloff95_mean,0.002086960403553495,0.0035119312277333966,balanced_accuracy,10,644,held-out fold,45
binary,r0f2,M3,permutation,chroma_06_mean,0.0020058628335045013,0.003324251361978909,balanced_accuracy,10,644,held-out fold,46
binary,r0f2,M3,permutation,freq_band_power_100_150,0.0019976786750592,0.00268413598364702,balanced_accuracy,10,644,held-out fold,47
binary,r0f2,M3,permutation,mfcc_02_mean,0.0019567578828327157,0.0028652013056641294,balanced_accuracy,10,644,held-out fold,48
binary,r0f2,M3,permutation,env_peak_rate,0.0018920286296743583,0.002872153969444786,balanced_accuracy,10,644,held-out fold,49
binary,r0f2,M3,permutation,chroma_02_std,0.001883844471229057,0.0023809270033719955,balanced_accuracy,10,644,held-out fold,50
binary,r0f2,M3,permutation,mfcc_12_mean,0.0018109310596253648,0.005042674960565374,balanced_accuracy,10,644,held-out fold,51
binary,r0f2,M3,permutation,env_std,0.0017945627427347955,0.0019359615075505703,balanced_accuracy,10,644,held-out fold,52
binary,r0f2,M3,permutation,dwt_cD3_mean_abs,0.0017945627427347842,0.0025809940106951007,balanced_accuracy,10,644,held-out fold,53
binary,r0f2,M3,permutation,mfcc_08_delta_mean,0.0017298334895763934,0.0029187681280493827,balanced_accuracy,10,644,held-out fold,54
binary,r0f2,M3,permutation,freq_flatness_mean,0.0017134651726857908,0.0021302551245444192,balanced_accuracy,10,644,held-out fold,55
binary,r0f2,M3,permutation,chroma_05_mean,0.0017134651726857908,0.0021302551245444192,balanced_accuracy,10,644,held-out fold,55
binary,r0f2,M3,permutation,freq_peak_power,0.001615999285746228,0.004226504519172185,balanced_accuracy,10,644,held-out fold,57
binary,r0f2,M3,permutation,dwt_cD5_entropy,0.001607815127300949,0.0024523790351653777,balanced_accuracy,10,644,held-out fold,58
binary,r0f2,M3,permutation,dwt_cA5_entropy,0.0014210675118671023,0.003057872046997609,balanced_accuracy,10,644,held-out fold,59
binary,r0f2,M3,permutation,mfcc_04_std,0.0013481541002634324,0.0029968708098240602,balanced_accuracy,10,644,held-out fold,60
binary,r0f2,M3,permutation,chroma_09_mean,0.0013399699418181088,0.0019232403933490785,balanced_accuracy,10,644,held-out fold,61
binary,r0f2,M3,permutation,chroma_03_mean,0.0013236016249275173,0.003023758110652513,balanced_accuracy,10,644,held-out fold,62
binary,r0f2,M3,permutation,time_min,0.0011614064848295747,0.0012696097324498782,balanced_accuracy,10,644,held-out fold,63
binary,r0f2,M3,permutation,time_crest_factor,0.001047572280999387,0.0018352010772775971,balanced_accuracy,10,644,held-out fold,64
binary,r0f2,M3,permutation,freq_flux_mean,0.001039388122554097,0.0020282439922335604,balanced_accuracy,10,644,held-out fold,65
binary,r0f2,M3,permutation,env_skew,0.0009582905525051255,0.0022580605502003233,balanced_accuracy,10,644,held-out fold,66
binary,r0f2,M3,permutation,mfcc_01_delta_mean,0.0009501063940598242,0.0027046741093411522,balanced_accuracy,10,644,held-out fold,67
binary,r0f2,M3,permutation,freq_bandwidth_std,0.0009419222356145563,0.0026335297633427466,balanced_accuracy,10,644,held-out fold,68
binary,r0f2,M3,permutation,freq_rolloff95_std,0.0009419222356145563,0.0026335297633427466,balanced_accuracy,10,644,held-out fold,68
binary,r0f2,M3,permutation,time_zcr_std,0.0009419222356145451,0.004716715916945138,balanced_accuracy,10,644,held-out fold,70
binary,r0f2,M3,permutation,chroma_12_std,0.0008526405071202503,0.0018369388678273132,balanced_accuracy,10,644,held-out fold,71
binary,r0f2,M3,permutation,time_skewness,0.0008362721902296699,0.0030118217708804186,balanced_accuracy,10,644,held-out fold,72
binary,r0f2,M3,permutation,chroma_08_mean,0.0007633587786259666,0.001526717557251933,balanced_accuracy,10,644,held-out fold,73
binary,r0f2,M3,permutation,freq_band_power_250_350,0.0007551746201806986,0.002044521935441515,balanced_accuracy,10,644,held-out fold,74
binary,r0f2,M3,permutation,chroma_12_mean,0.0007388063032901293,0.0017999861304322478,balanced_accuracy,10,644,held-out fold,75
binary,r0f2,M3,permutation,dwt_cD3_energy,0.0006822612085770174,0.00044664480457660527,balanced_accuracy,10,644,held-out fold,76
binary,r0f2,M3,permutation,mfcc_11_mean,0.0005847953216374657,0.0014260184640359874,balanced_accuracy,10,644,held-out fold,77
binary,r0f2,M3,permutation,mfcc_10_delta_mean,0.000568427004746841,0.0014270429016048092,balanced_accuracy,10,644,held-out fold,78
binary,r0f2,M3,permutation,mfcc_09_mean,0.00047096111780727814,0.0014942397128402836,balanced_accuracy,10,644,held-out fold,79
binary,r0f2,M3,permutation,dwt_cD3_entropy,0.000470961117807267,0.0015565167206835202,balanced_accuracy,10,644,held-out fold,80
binary,r0f2,M3,permutation,time_autocorr_peak_lag,0.00039804770620364136,0.002808110354714684,balanced_accuracy,10,644,held-out fold,81
binary,r0f2,M3,permutation,mfcc_08_mean,0.0003734952308677153,0.0015524348609856462,balanced_accuracy,10,644,held-out fold,82
binary,r0f2,M3,permutation,mfcc_09_delta_mean,0.00032513429460001575,0.0018122335334709132,balanced_accuracy,10,644,held-out fold,83
binary,r0f2,M3,permutation,chroma_08_std,0.0002842135023734649,0.001724816677787329,balanced_accuracy,10,644,held-out fold,84
binary,r0f2,M3,permutation,time_std,0.0002842135023734205,0.0012128521090805377,balanced_accuracy,10,644,held-out fold,85
binary,r0f2,M3,permutation,time_var,0.0002842135023734205,0.0012128521090805377,balanced_accuracy,10,644,held-out fold,85
binary,r0f2,M3,permutation,time_rms,0.0002842135023734205,0.0012128521090805377,balanced_accuracy,10,644,held-out fold,85
binary,r0f2,M3,permutation,time_shannon_entropy,0.0002842135023734205,0.0012128521090805377,balanced_accuracy,10,644,held-out fold,85
binary,r0f2,M3,permutation,time_hjorth_activity,0.0002842135023734205,0.0012128521090805377,balanced_accuracy,10,644,held-out fold,85
binary,r0f2,M3,permutation,freq_flatness_std,0.00018674761543385765,0.0012696097324498578,balanced_accuracy,10,644,held-out fold,90
binary,r0f2,M3,permutation,mfcc_11_delta_mean,0.00018674761543385765,0.0012696097324498578,balanced_accuracy,10,644,held-out fold,90
binary,r0f2,M3,permutation,dwt_cD4_entropy,0.00018674761543385765,0.0012696097324498578,balanced_accuracy,10,644,held-out fold,90
binary,r0f2,M3,permutation,chroma_04_mean,0.00018674761543384654,0.0013423490064322914,balanced_accuracy,10,644,held-out fold,93
binary,r0f2,M3,permutation,env_kurtosis,9.746588693957393e-05,0.00029239766081872175,balanced_accuracy,10,644,held-out fold,94
binary,r0f2,M3,permutation,mfcc_05_delta_mean,1.6368316890680302e-05,0.0033054506042934613,balanced_accuracy,10,644,held-out fold,95
binary,r0f2,M3,permutation,time_kurtosis,-9.746588693956281e-05,0.00029239766081868846,balanced_accuracy,10,644,held-out fold,96
binary,r0f2,M3,permutation,mfcc_06_delta_mean,-9.746588693956281e-05,0.00029239766081868846,balanced_accuracy,10,644,held-out fold,96
binary,r0f2,M3,permutation,chroma_04_std,-0.00019493177387912563,0.00038986354775825125,balanced_accuracy,10,644,held-out fold,98
binary,r0f2,M3,permutation,chroma_09_std,-0.0002031159323244047,0.001474958782357189,balanced_accuracy,10,644,held-out fold,99
binary,r0f2,M3,permutation,chroma_11_mean,-0.000219484249214974,0.0019084027478379686,balanced_accuracy,10,644,held-out fold,100
binary,r0f2,M3,permutation,chroma_01_mean,-0.0002194842492149962,0.002630516035291248,balanced_accuracy,10,644,held-out fold,101
binary,r0f2,M3,permutation,dwt_cD5_mean_abs,-0.00030058181926395644,0.004209908319881056,balanced_accuracy,10,644,held-out fold,102
binary,r0f2,M3,permutation,mfcc_07_std,-0.0003816793893129611,0.0020554064149368298,balanced_accuracy,10,644,held-out fold,103
binary,r0f2,M3,permutation,dwt_cD2_energy,-0.00038986354775825125,0.0004774833806594481,balanced_accuracy,10,644,held-out fold,104
binary,r0f2,M3,permutation,time_sample_entropy,-0.00038986354775826236,0.000646515553675488,balanced_accuracy,10,644,held-out fold,105
binary,r0f2,M3,permutation,chroma_06_std,-0.0004873294346978252,0.000653821046052539,balanced_accuracy,10,644,held-out fold,106
binary,r0f2,M3,permutation,chroma_02_mean,-0.0004955135931431154,0.002583365866874704,balanced_accuracy,10,644,held-out fold,107
binary,r0f2,M3,permutation,dwt_cD1_energy,-0.000584795321637388,0.0006465155536754848,balanced_accuracy,10,644,held-out fold,108
binary,r0f2,M3,permutation,mfcc_04_delta_mean,-0.0005929794800826671,0.0009731813636700899,balanced_accuracy,10,644,held-out fold,109
binary,r0f2,M3,permutation,time_hjorth_complexity,-0.0006495245747957012,0.00313932652538861,balanced_accuracy,10,644,held-out fold,110
binary,r0f2,M3,permutation,mfcc_03_std,-0.001039388122553997,0.0043222319829763975,balanced_accuracy,10,644,held-out fold,111
binary,r0f2,M3,permutation,dwt_cD5_std,-0.0012425040548784683,0.0020113559407437037,balanced_accuracy,10,644,held-out fold,112
binary,r0f2,M3,permutation,freq_band_power_350_400,-0.0013645224171539127,0.0006465155536755082,balanced_accuracy,10,644,held-out fold,113
binary,r0f2,M3,permutation,chroma_10_mean,-0.001364522417153935,0.006154790253724442,balanced_accuracy,10,644,held-out fold,114
binary,r0f2,M3,permutation,mfcc_03_mean,-0.0014210675118669692,0.0041650109754080835,balanced_accuracy,10,644,held-out fold,115
binary,r0f2,M3,permutation,mfcc_07_mean,-0.0014210675118669803,0.0026078782124027357,balanced_accuracy,10,644,held-out fold,116
binary,r0f2,M3,permutation,freq_dominant,-0.0014456199872028952,0.0028081809256845234,balanced_accuracy,10,644,held-out fold,117
binary,r0f2,M3,permutation,mfcc_13_mean,-0.0017134651726856797,0.0043071893499705615,balanced_accuracy,10,644,held-out fold,118
binary,r0f2,M3,permutation,freq_band_power_50_100,-0.0018027469011799413,0.004040065421737389,balanced_accuracy,10,644,held-out fold,119
binary,r0f2,M3,permutation,dwt_cD4_energy,-0.0018027469011799636,0.002116082260091413,balanced_accuracy,10,644,held-out fold,120
binary,r0f2,M3,permutation,freq_total_power,-0.0019002127881195263,0.0037264787175375707,balanced_accuracy,10,644,held-out fold,121
binary,r0f2,M3,permutation,freq_flux_std,-0.0021033287204439977,0.0019478122321026723,balanced_accuracy,10,644,held-out fold,122
binary,r0f2,M3,permutation,mfcc_09_std,-0.0025006324122434642,0.003728181049308708,balanced_accuracy,10,644,held-out fold,123
binary,r0f2,M3,permutation,mfcc_07_delta_mean,-0.0032483668883829253,0.0024257042181610343,balanced_accuracy,10,644,held-out fold,124
binary,r0f2,M3,permutation,chroma_03_std,-0.0032565510468282157,0.002965059454831269,balanced_accuracy,10,644,held-out fold,125
binary,r0f2,M3,permutation,mfcc_12_std,-0.0038086097346843872,0.004036466301601965,balanced_accuracy,10,644,held-out fold,126
binary,r0f2,M3,permutation,mfcc_10_std,-0.0038897073047333363,0.0029070801225585126,balanced_accuracy,10,644,held-out fold,127
binary,r0f2,M3,permutation,time_energy,-0.004035534127940688,0.0036191971759949155,balanced_accuracy,10,644,held-out fold,128
binary,r0f2,M3,permutation,time_duration,-0.004035534127940688,0.0036191971759949155,balanced_accuracy,10,644,held-out fold,128
binary,r0f2,M3,permutation,dwt_cD5_energy,-0.004149368331770831,0.0027831649644015567,balanced_accuracy,10,644,held-out fold,130
binary,r0f2,M3,permutation,mfcc_02_std,-0.004287755010936945,0.0047284442784166075,balanced_accuracy,10,644,held-out fold,131
binary,r0f2,M3,permutation,time_median,-0.00439340505632182,0.0029592255167127735,balanced_accuracy,10,644,held-out fold,132
binary,r0f2,M3,permutation,mfcc_13_std,-0.004775084445634814,0.0035233552908643007,balanced_accuracy,10,644,held-out fold,133
binary,r0f2,M3,permutation,mfcc_11_std,-0.004945463744177992,0.0019478122321026658,balanced_accuracy,10,644,held-out fold,134
binary,r0f2,M3,permutation,mfcc_02_delta_mean,-0.00522967724655139,0.003215434432724233,balanced_accuracy,10,644,held-out fold,135
binary,r0f2,M3,permutation,mfcc_13_delta_mean,-0.006025772658958628,0.0027070562024554172,balanced_accuracy,10,644,held-out fold,136
binary,r0f2,M3,permutation,mfcc_12_delta_mean,-0.006301802002886725,0.0036033670687534982,balanced_accuracy,10,644,held-out fold,137
binary,r0f2,M3,permutation,mfcc_10_mean,-0.0063992678898262875,0.004292838613269548,balanced_accuracy,10,644,held-out fold,138
binary,r0f2,M4,impurity,mfcc_04_mean,0.061009155712278614,,mean decrease in impurity,0,0,train,1
binary,r0f2,M4,impurity,time_zcr_mean,0.059572284688417694,,mean decrease in impurity,0,0,train,2
binary,r0f2,M4,impurity,dwt_cD1_entropy,0.05877646871436308,,mean decrease in impurity,0,0,train,3
binary,r0f2,M4,impurity,dwt_cD2_entropy,0.041256850719450934,,mean decrease in impurity,0,0,train,4
binary,r0f2,M4,impurity,dwt_cA5_energy,0.022894530874546477,,mean decrease in impurity,0,0,train,5
binary,r0f2,M4,impurity,dwt_cA5_mean_abs,0.02160659980767767,,mean decrease in impurity,0,0,train,6
binary,r0f2,M4,impurity,mfcc_05_mean,0.0188598196066928,,mean decrease in impurity,0,0,train,7
binary,r0f2,M4,impurity,time_hjorth_complexity,0.017874154546784815,,mean decrease in impurity,0,0,train,8
binary,r0f2,M4,impurity,mfcc_01_std,0.016262698982828214,,mean decrease in impurity,0,0,train,9
binary,r0f2,M4,impurity,mfcc_06_mean,0.015826604215816584,,mean decrease in impurity,0,0,train,10
binary,r0f2,M4,impurity,time_iqr,0.015178084449206994,,mean decrease in impurity,0,0,train,11
binary,r0f2,M4,impurity,dwt_cD5_mean_abs,0.014534193570400334,,mean decrease in impurity,0,0,train,12
binary,r0f2,M4,impurity,time_duration,0.014073023032846733,,mean decrease in impurity,0,0,train,13
binary,r0f2,M4,impurity,time_energy,0.013712891145141362,,mean decrease in impurity,0,0,train,14
binary,r0f2,M4,impurity,dwt_cD1_energy,0.013440156294615346,,mean decrease in impurity,0,0,train,15
binary,r0f2,M4,impurity,dwt_cD5_energy,0.01225503430203849,,mean decrease in impurity,0,0,train,16
binary,r0f2,M4,impurity,time_zcr_std,0.011921646469318684,,mean decrease in impurity,0,0,train,17
binary,r0f2,M4,impurity,mfcc_07_mean,0.011640214126152288,,mean decrease in impurity,0,0,train,18
binary,r0f2,M4,impurity,freq_centroid_mean,0.011627122714679165,,mean decrease in impurity,0,0,train,19
binary,r0f2,M4,impurity,dwt_cA5_std,0.010947916567104551,,mean decrease in impurity,0,0,train,20
binary,r0f2,M4,impurity,mfcc_08_mean,0.010591720552235133,,mean decrease in impurity,0,0,train,21
binary,r0f2,M4,impurity,freq_band_power_250_350,0.010464419210431574,,mean decrease in impurity,0,0,train,22
binary,r0f2,M4,impurity,dwt_cD1_std,0.010110959672937857,,mean decrease in impurity,0,0,train,23
binary,r0f2,M4,impurity,dwt_cD4_energy,0.00983759885288326,,mean decrease in impurity,0,0,train,24
binary,r0f2,M4,impurity,freq_band_power_350_400,0.00929165522014098,,mean decrease in impurity,0,0,train,25
binary,r0f2,M4,impurity,dwt_cD3_entropy,0.00882324545934939,,mean decrease in impurity,0,0,train,26
